Time,Length
200.975721,1466
200.975721,1466
200.975721,1466
200.975722,1466
200.975722,1466
200.975722,1466
200.975723,1466
200.975723,1466
200.975747,90
200.975773,90
200.975787,90
200.975799,90
200.975812,90
200.975823,90
200.975835,90
200.975847,90
200.97586,90
200.975878,90
200.97589,90
200.975903,90
200.975915,90
200.975926,90
200.975938,90
200.97595,90
200.975962,90
200.977048,62
200.97713,1466
200.977131,1466
200.977145,90
200.977171,90
200.978327,1466
200.978327,1466
200.978328,1466
200.978328,1466
200.978328,1466
200.978329,1466
200.978329,1466
200.97833,1466
200.97833,1466
200.97833,1466
200.978331,1466
200.978331,1466
200.978331,1466
200.978332,1466
200.978332,1466
200.978333,1466
200.978333,1466
200.978333,1466
200.978334,1466
200.978334,1466
200.978334,1466
200.978335,1466
200.978335,1466
200.978335,1466
200.978336,1466
200.978365,90
200.978393,90
200.978407,90
200.978419,90
200.978431,90
200.978443,90
200.978454,90
200.978465,90
200.978476,90
200.978488,90
200.978499,90
200.978511,90
200.978522,90
200.978533,90
200.978545,90
200.978557,90
200.978569,90
200.97858,90
200.978591,90
200.978603,90
200.978615,90
200.978626,90
200.978638,90
200.978649,90
200.978661,90
200.978991,1466
200.978992,1466
200.978993,1466
200.978993,1466
200.978993,1466
200.978994,1466
200.978994,1466
200.978995,1466
200.978995,1466
200.978995,1466
200.978995,1466
200.978996,1466
200.979015,90
200.979041,90
200.979055,90
200.979067,90
200.979079,90
200.97909,90
200.979102,90
200.979113,90
200.979126,90
200.979137,90
200.97915,90
200.979162,90
200.980005,1466
200.980005,1466
200.980019,90
200.980046,90
200.981467,1466
200.981467,1466
200.981468,1466
200.981468,1466
200.981469,1466
200.981469,1466
200.98147,1466
200.98147,1466
200.98147,1466
200.98147,1466
200.981471,1466
200.981471,1466
200.981471,1466
200.981472,1466
200.981473,1466
200.981473,1466
200.981473,1466
200.981474,1466
200.981474,1466
200.981474,1466
200.981475,1466
200.981475,1466
200.981475,1466
200.981476,1466
200.981476,1466
200.981476,1466
200.981477,1466
200.981477,1466
200.981477,1466
200.981478,1466
200.981478,1466
200.981479,1466
200.981512,90
200.981533,90
200.981545,90
200.981557,90
200.981569,90
200.981581,90
200.981593,90
200.981604,90
200.981616,90
200.981628,90
200.98164,90
200.981652,90
200.981664,90
200.981676,90
200.981688,90
200.9817,90
200.981712,90
200.981723,90
200.981737,90
200.981752,90
200.981764,90
200.981776,90
200.981788,90
200.9818,90
200.981812,90
200.981824,90
200.981837,90
200.981849,90
200.981861,90
200.981873,90
200.981885,90
200.981898,90
200.981937,1466
200.981938,1466
200.981938,1466
200.981947,90
200.981962,90
200.981974,90
200.982274,1466
200.982275,1466
200.982275,1466
200.982276,1466
200.982276,1466
200.982276,1466
200.982277,1466
200.982278,1466
200.982278,1466
200.982278,1466
200.982278,1466
200.982279,1466
200.982279,1466
200.982301,90
200.982344,90
200.982377,90
200.982409,90
200.982436,90
200.982449,90
200.982461,90
200.982506,90
200.982519,90
200.982532,90
200.982563,90
200.982591,90
200.982603,90
200.98335,1466
200.983362,90
200.983451,1466
200.98348,90
200.985037,1466
200.985038,1466
200.985039,1466
200.985039,1466
200.98504,1466
200.98504,1466
200.98504,1466
200.98504,1466
200.985041,1466
200.985041,1466
200.985041,1466
200.985042,1466
200.985042,1466
200.985042,1466
200.985043,1466
200.985043,1466
200.985043,1466
200.985044,1466
200.985044,1466
200.985044,1466
200.985045,1466
200.985045,1466
200.985045,1466
200.985046,1466
200.985046,1466
200.985047,1466
200.985047,1466
200.985047,1466
200.985048,1466
200.985048,1466
200.985048,1466
200.985049,1466
200.985082,90
200.985105,90
200.985117,90
200.985128,90
200.98514,90
200.985151,90
200.985162,90
200.985174,90
200.985185,90
200.985197,90
200.985209,90
200.98522,90
200.985232,90
200.985244,90
200.985255,90
200.985267,90
200.985279,90
200.98529,90
200.985301,90
200.985314,90
200.985326,90
200.985338,90
200.985349,90
200.985361,90
200.985378,90
200.98541,90
200.985439,90
200.985451,90
200.985463,90
200.985475,90
200.985486,90
200.985498,90
200.985536,1466
200.985544,90
200.985764,1466
200.985765,1466
200.985766,1466
200.985766,1466
200.985766,1466
200.985767,1466
200.985767,1466
200.985768,1466
200.985768,1466
200.985768,1466
200.985769,1466
200.985769,1466
200.985769,1466
200.985769,1466
200.985793,90
200.985816,90
200.985831,90
200.985874,90
200.985894,90
200.98591,90
200.985925,90
200.985957,90
200.985969,90
200.986001,90
200.986028,90
200.986041,90
200.986052,90
200.986064,90
200.98683,1466
200.986831,1466
200.986861,90
200.986887,90
200.98803,1466
200.98803,1466
200.988032,1466
200.988032,1466
200.988033,1466
200.988033,1466
200.988033,1466
200.988034,1466
200.988035,1466
200.988035,1466
200.988035,1466
200.988036,1466
200.988036,1466
200.988037,1466
200.988038,1466
200.988038,1466
200.988038,1466
200.988056,1466
200.988056,1466
200.988056,1466
200.988057,1466
200.988116,90
200.988144,90
200.988166,90
200.988187,90
200.988209,90
200.988231,90
200.988254,90
200.988278,90
200.988301,90
200.988324,90
200.988347,90
200.988369,90
200.988393,90
200.988437,90
200.988451,90
200.988465,90
200.988493,90
200.988506,90
200.988519,90
200.988534,90
200.988559,90
200.988685,1466
200.988686,1466
200.988687,1466
200.988687,1466
200.988687,1466
200.988687,1466
200.988688,1466
200.988688,1466
200.988689,1466
200.988689,1466
200.988689,1466
200.988711,90
200.988737,90
200.988754,90
200.988803,90
200.988817,90
200.988853,90
200.988869,90
200.988887,90
200.988919,90
200.988934,90
200.988983,90
200.989498,1466
200.989498,1466
200.989499,1466
200.9895,1466
200.9895,1466
200.9895,1466
200.989501,1466
200.989501,1466
200.989501,1466
200.989502,1466
200.989502,1466
200.989503,1466
200.989503,1466
200.989503,1466
200.989504,1466
200.989529,90
200.989558,90
200.989602,90
200.989614,90
200.989626,90
200.989653,90
200.989682,90
200.989693,90
200.989727,90
200.989739,90
200.989751,90
200.98978,90
200.989793,90
200.989805,90
200.989817,90
200.990629,1466
200.990631,1466
200.99066,90
200.990687,90
200.992014,1466
200.992014,1466
200.992015,1466
200.992015,1466
200.992015,1466
200.992016,1466
200.992016,1466
200.992016,1466
200.992017,1466
200.992017,1466
200.992017,1466
200.992018,1466
200.992018,1466
200.992018,1466
200.992019,1466
200.992019,1466
200.99202,1466
200.99202,1466
200.99202,1466
200.992021,1466
200.992021,1466
200.992021,1466
200.992022,1466
200.992022,1466
200.99205,90
200.992077,90
200.992091,90
200.992104,90
200.992115,90
200.992127,90
200.992138,90
200.99215,90
200.992162,90
200.992174,90
200.992186,90
200.992197,90
200.992209,90
200.99222,90
200.992232,90
200.992244,90
200.992255,90
200.992267,90
200.992279,90
200.992291,90
200.992303,90
200.992315,90
200.992326,90
200.992338,90
200.992521,1466
200.992522,1466
200.992524,1466
200.992524,1466
200.992526,1466
200.992526,1466
200.992528,1466
200.992546,90
200.992572,90
200.992585,90
200.992597,90
200.992609,90
200.992621,90
200.992633,90
200.993448,1466
200.993448,1466
200.993449,1466
200.993449,1466
200.993449,1466
200.99345,1466
200.99345,1466
200.993451,1466
200.993451,1466
200.993451,1466
200.993452,1466
200.993452,1466
200.993452,1466
200.993453,1466
200.993453,1466
200.993453,1466
200.993454,1466
200.993454,1466
200.993454,1466
200.993479,90
200.993499,90
200.993512,90
200.993524,90
200.993536,90
200.993547,90
200.993559,90
200.99357,90
200.993582,90
200.993593,90
200.993604,90
200.993616,90
200.993627,90
200.993637,90
200.993649,90
200.99366,90
200.993671,90
200.993684,90
200.993695,90
200.993944,1466
200.993944,1466
200.993971,90
200.993995,90
200.995273,1466
200.995274,1466
200.995274,1466
200.995275,1466
200.995275,1466
200.995275,1466
200.995276,1466
200.995276,1466
200.995277,1466
200.995277,1466
200.995277,1466
200.995277,1466
200.995278,1466
200.995278,1466
200.995278,1466
200.995279,1466
200.995279,1466
200.995279,1466
200.99528,1466
200.99528,1466
200.995305,90
200.99533,90
200.995343,90
200.995354,90
200.995364,90
200.995375,90
200.995385,90
200.995396,90
200.995406,90
200.995416,90
200.995426,90
200.995437,90
200.995447,90
200.995458,90
200.995468,90
200.995479,90
200.99549,90
200.9955,90
200.995511,90
200.995522,90
200.995835,1466
200.995836,1466
200.995837,1466
200.995837,1466
200.995837,1466
200.995838,1466
200.995852,90
200.995877,90
200.995891,90
200.995903,90
200.995914,90
200.995924,90
200.996688,1466
200.996689,1466
200.996715,90
200.99674,90
200.997938,1466
200.997939,1466
200.997939,1466
200.99794,1466
200.99794,1466
200.99794,1466
200.99794,1466
200.997941,1466
200.997941,1466
200.997942,1466
200.997942,1466
200.997942,1466
200.997942,1466
200.997943,1466
200.997943,1466
200.997943,1466
200.997944,1466
200.997944,1466
200.997968,90
200.997994,90
200.998007,90
200.998018,90
200.998029,90
200.998039,90
200.99805,90
200.99806,90
200.998071,90
200.998082,90
200.998093,90
200.998103,90
200.998114,90
200.998126,90
200.998137,90
200.998147,90
200.998158,90
200.998168,90
200.999525,1466
200.999526,1466
200.999526,1466
200.999526,1466
200.999527,1466
200.999527,1466
200.999527,1466
200.999528,1466
200.999529,1466
200.999529,1466
200.999529,1466
200.999529,1466
200.99953,1466
200.99953,1466
200.99953,1466
200.99953,1466
200.999531,1466
200.999531,1466
200.999532,1466
200.999532,1466
200.999532,1466
200.999532,1466
200.999533,1466
200.999573,90
200.999613,90
200.999626,90
200.999637,90
200.999648,90
200.999658,90
200.999669,90
200.99968,90
200.99969,90
200.9997,90
200.999711,90
200.999721,90
200.999732,90
200.999743,90
200.999754,90
200.999764,90
200.999774,90
200.999785,90
200.999796,90
200.999807,90
200.999817,90
200.999828,90
200.999839,90
201.001304,1466
201.001304,1466
201.001305,1466
201.001305,1466
201.001306,1466
201.001306,1466
201.001307,1466
201.001307,1466
201.001307,1466
201.001308,1466
201.001308,1466
201.001308,1466
201.001309,1466
201.001309,1466
201.00131,1466
201.00131,1466
201.00131,1466
201.00131,1466
201.001311,1466
201.001311,1466
201.001311,1466
201.001311,1466
201.001312,1466
201.001339,90
201.001364,90
201.001376,90
201.001387,90
201.001397,90
201.001407,90
201.001418,90
201.001428,90
201.001438,90
201.001449,90
201.001459,90
201.001469,90
201.001479,90
201.00149,90
201.0015,90
201.00151,90
201.00152,90
201.00153,90
201.001541,90
201.001551,90
201.001561,90
201.001572,90
201.001582,90
201.002587,1466
201.002587,1466
201.002588,1466
201.002589,1466
201.002589,1466
201.00259,1466
201.00259,1466
201.00259,1466
201.00259,1466
201.002591,1466
201.002591,1466
201.002591,1466
201.002592,1466
201.002595,1466
201.002595,1466
201.002596,1466
201.002597,1466
201.002598,1466
201.002599,1466
201.0026,1466
201.0026,1466
201.002601,1466
201.002601,1466
201.002602,1466
201.00263,90
201.002654,90
201.002667,90
201.002678,90
201.002688,90
201.002698,90
201.002709,90
201.002719,90
201.00273,90
201.00274,90
201.00275,90
201.002761,90
201.002771,90
201.002782,90
201.002792,90
201.002803,90
201.002814,90
201.002857,90
201.002869,90
201.002895,90
201.002906,90
201.002933,90
201.002944,90
201.002954,90
201.003254,1466
201.003254,1466
201.003255,1466
201.003256,1466
201.003256,1466
201.003256,1466
201.003256,1466
201.003271,90
201.003296,90
201.003308,90
201.003319,90
201.00333,90
201.00334,90
201.00335,90
201.004189,1466
201.004189,1466
201.00419,1466
201.00419,1466
201.00419,1466
201.00419,1466
201.004191,1466
201.004191,1466
201.004192,1466
201.004192,1466
201.004192,1466
201.004193,1466
201.004193,1466
201.004194,1466
201.004194,1466
201.004194,1466
201.004194,1466
201.004195,1466
201.004195,1466
201.004218,90
201.004243,90
201.004255,90
201.004266,90
201.004277,90
201.004287,90
201.004297,90
201.004307,90
201.004317,90
201.004328,90
201.004337,90
201.004348,90
201.004358,90
201.004368,90
201.004379,90
201.004391,90
201.004421,90
201.004434,90
201.004464,90
201.004847,1466
201.004848,1466
201.004867,90
201.0049,90
201.006015,1466
201.006015,1466
201.006016,1466
201.006016,1466
201.006016,1466
201.006016,1466
201.006017,1466
201.006017,1466
201.006018,1466
201.006018,1466
201.006018,1466
201.006039,90
201.006066,90
201.00608,90
201.006091,90
201.006102,90
201.006113,90
201.006124,90
201.006135,90
201.006145,90
201.006156,90
201.006167,90
201.007036,1466
201.007037,1466
201.007037,1466
201.007037,1466
201.007037,1466
201.007038,1466
201.007038,1466
201.007039,1466
201.007039,1466
201.007039,1466
201.00704,1438
201.00704,1466
201.00704,1466
201.007041,1466
201.007041,1466
201.007042,1466
201.007042,1466
201.007042,1466
201.007043,1466
201.007043,1466
201.007043,1466
201.007044,1466
201.007044,1466
201.007045,1466
201.007072,90
201.007097,90
201.00711,90
201.007121,90
201.007133,90
201.007146,90
201.007157,90
201.007168,90
201.007179,90
201.00719,90
201.007201,90
201.00722,90
201.007252,90
201.007265,90
201.007278,90
201.007325,90
201.007357,90
201.007386,90
201.007399,90
201.007426,90
201.007441,90
201.007455,90
201.007485,90
201.007522,90
201.008689,1466
201.00869,1466
201.008691,1466
201.008691,1466
201.008691,1466
201.008692,1466
201.008692,1466
201.008692,1466
201.008693,1466
201.008694,1466
201.008694,1466
201.008694,1466
201.008694,1466
201.008695,1466
201.008716,90
201.008761,90
201.008793,90
201.008822,90
201.008834,90
201.008846,90
201.008857,90
201.008907,90
201.008958,90
201.008987,90
201.008999,90
201.00901,90
201.009035,90
201.009046,90
201.009693,1466
201.009694,1466
201.009694,1466
201.009694,1466
201.009695,1466
201.009695,1466
201.009695,1466
201.009696,1466
201.009696,1466
201.009696,1466
201.009697,1466
201.009697,1466
201.009697,1466
201.009698,1466
201.009698,1466
201.009699,1466
201.009699,1466
201.009699,1466
201.009699,1466
201.0097,1466
201.0097,1466
201.009701,1466
201.009728,90
201.009772,90
201.009805,90
201.009833,90
201.009867,90
201.00988,90
201.009912,90
201.009941,90
201.009954,90
201.009965,90
201.009977,90
201.009989,90
201.010021,90
201.010054,90
201.010086,90
201.010113,90
201.010152,90
201.010168,90
201.010194,90
201.010211,90
201.010225,90
201.01024,90
201.010547,1466
201.010547,1466
201.010548,1466
201.010586,90
201.010621,90
201.010645,90
201.011607,1466
201.011607,1466
201.011608,1466
201.011608,1466
201.011609,1466
201.011609,1466
201.01161,1466
201.01161,1466
201.01161,1466
201.011611,1466
201.011611,1466
201.011611,1466
201.011612,1466
201.011612,1466
201.011613,1466
201.011613,1466
201.011613,1466
201.011613,1466
201.011614,1466
201.011614,1466
201.011614,1466
201.011693,90
201.011733,90
201.011764,90
201.011776,90
201.011816,90
201.01183,90
201.011857,90
201.011882,90
201.011893,90
201.011905,90
201.011921,90
201.011949,90
201.011962,90
201.01199,90
201.012002,90
201.012014,90
201.012026,90
201.012038,90
201.01205,90
201.012085,90
201.01212,90
201.012196,1466
201.012196,1466
201.01221,90
201.01225,90
201.013422,1466
201.013422,1466
201.013423,1466
201.013423,1466
201.013423,1466
201.013424,1466
201.013424,1466
201.013425,1466
201.013425,1466
201.013425,1466
201.013425,1466
201.013426,1466
201.013426,1466
201.013427,1466
201.013427,1466
201.013427,1466
201.013428,1466
201.013428,1466
201.013428,1466
201.013428,1466
201.013429,1466
201.013429,1466
201.01343,1466
201.01343,1466
201.01343,1466
201.013461,90
201.013506,90
201.013558,90
201.01357,90
201.013583,90
201.013595,90
201.013639,90
201.013652,90
201.01368,90
201.013697,90
201.013709,90
201.013723,90
201.013735,90
201.013766,90
201.013792,90
201.013818,90
201.013844,90
201.013874,90
201.013905,90
201.013932,90
201.013958,90
201.013989,90
201.014002,90
201.014016,90
201.014029,90
201.014116,1466
201.014117,1466
201.014141,90
201.014176,90
201.015099,1466
201.0151,1466
201.0151,1466
201.015101,1466
201.015101,1466
201.015117,90
201.015163,90
201.015196,90
201.015225,90
201.015257,90
201.015672,1466
201.015673,1466
201.015674,1466
201.015675,1466
201.015675,1466
201.015676,1466
201.015677,1466
201.015677,1466
201.015677,1466
201.015678,1466
201.015722,90
201.015751,90
201.015775,90
201.0158,90
201.015826,90
201.01585,90
201.015865,90
201.015878,90
201.015891,90
201.015907,90
201.016616,1466
201.016617,1466
201.016636,90
201.016686,90
201.017908,1466
201.017909,1466
201.01791,1466
201.01791,1466
201.01791,1466
201.01791,1466
201.017911,1466
201.017911,1466
201.017911,1466
201.017912,1466
201.017912,1466
201.017913,1466
201.017913,1466
201.017913,1466
201.017913,1466
201.017914,1466
201.017914,1466
201.017915,1466
201.017915,1466
201.017915,1466
201.017916,1466
201.017916,1466
201.017916,1466
201.017917,1466
201.017917,1466
201.017917,1466
201.017918,1466
201.017918,1466
201.017918,1466
201.017919,1466
201.017963,90
201.018014,90
201.01805,90
201.018081,90
201.018093,90
201.018107,90
201.018162,90
201.018176,90
201.018207,90
201.018225,90
201.018238,90
201.01825,90
201.018262,90
201.018275,90
201.018287,90
201.018319,90
201.018349,90
201.018361,90
201.018393,90
201.018431,90
201.018456,90
201.018488,90
201.018514,90
201.018537,90
201.018561,90
201.018587,90
201.01861,90
201.01863,90
201.018654,90
201.018669,90
201.018783,1466
201.018784,1466
201.018785,1466
201.018785,1466
201.018809,90
201.01884,90
201.018881,90
201.01892,90
201.019768,1466
201.019769,1466
201.019807,90
201.019842,90
201.021057,1466
201.021057,1466
201.021058,1466
201.021059,1466
201.021059,1466
201.021059,1466
201.02106,1466
201.02106,1466
201.02106,1466
201.021061,1466
201.021061,1466
201.021062,1466
201.021062,1466
201.021062,1466
201.021063,1466
201.021063,1466
201.021063,1466
201.021064,1466
201.021064,1466
201.021065,1466
201.021065,1466
201.021065,1466
201.021066,1466
201.021066,1466
201.021067,1466
201.021068,1466
201.021103,90
201.021139,90
201.021166,90
201.021185,90
201.021198,90
201.021217,90
201.021239,90
201.021255,90
201.021269,90
201.021288,90
201.021307,90
201.021335,90
201.021363,90
201.021389,90
201.021411,90
201.021432,90
201.02147,90
201.021492,90
201.021514,90
201.021536,90
201.021559,90
201.021581,90
201.021604,90
201.021628,90
201.021648,90
201.021663,90
201.021851,1466
201.021851,1466
201.021852,1466
201.021853,1466
201.021853,1466
201.021854,1466
201.021854,1466
201.021854,1466
201.021855,1466
201.021855,1466
201.021882,90
201.02192,90
201.021945,90
201.021967,90
201.022004,90
201.022024,90
201.022045,90
201.022064,90
201.022087,90
201.022148,90
201.022764,1466
201.022765,1466
201.022799,90
201.022835,90
201.02303,1466
201.02303,1466
201.023031,1466
201.023031,1466
201.023062,90
201.023108,90
201.023124,90
201.023139,90
201.024046,1466
201.024047,1466
201.024064,90
201.024106,90
201.025503,1466
201.025504,1466
201.025505,1466
201.025505,1466
201.025506,1466
201.025506,1466
201.025506,1466
201.025507,1466
201.025508,1466
201.025508,1466
201.025508,1466
201.025509,1466
201.025509,1466
201.025509,1466
201.02551,1466
201.025511,1466
201.025511,1466
201.025512,1466
201.025512,1466
201.025513,1466
201.025513,1466
201.025514,1466
201.025514,1466
201.025515,1466
201.025515,1466
201.025516,1466
201.025516,1466
201.025517,1466
201.025517,1466
201.025517,1466
201.025518,1466
201.025519,1466
201.025594,90
201.025638,90
201.025665,90
201.025687,90
201.025701,90
201.025718,90
201.025739,90
201.025758,90
201.02578,90
201.025802,90
201.025844,90
201.025879,90
201.025901,90
201.025923,90
201.025949,90
201.02597,90
201.025992,90
201.026025,90
201.026047,90
201.026068,90
201.026088,90
201.026109,90
201.026129,90
201.026158,90
201.02618,90
201.026202,90
201.026222,90
201.02627,90
201.026312,90
201.026334,90
201.026356,90
201.026378,90
201.026464,1466
201.026486,90
201.027262,1466
201.027262,1466
201.027292,90
201.027338,82
201.027995,1466
201.027996,1466
201.027997,1466
201.027998,1466
201.027998,1466
201.027998,1466
201.027999,1466
201.027999,1466
201.028,1466
201.028,1466
201.028,1466
201.028001,1466
201.028001,1466
201.028002,1466
201.028002,1466
201.02805,82
201.028093,82
201.028121,82
201.028153,82
201.028182,82
201.028222,82
201.028258,82
201.028278,82
201.028311,82
201.028346,82
201.028428,74
201.028464,74
201.028477,74
201.028492,66
201.028505,66
201.028598,1466
201.028599,1466
201.028634,66
201.028656,66
201.029527,1466
201.029528,1466
201.029529,1466
201.02953,1466
201.02953,1466
201.02953,1466
201.029531,1466
201.029531,1466
201.029531,1466
201.029532,1466
201.029532,1466
201.029532,1466
201.029533,1466
201.029573,66
201.029617,66
201.029633,66
201.029657,66
201.029683,66
201.029701,66
201.029725,66
201.029743,66
201.029766,66
201.029781,66
201.029793,66
201.029806,66
201.029854,54
201.036115,162
201.04129,1466
201.041291,1466
201.041325,54
201.042712,1466
201.042712,1466
201.042713,1466
201.042713,1466
201.042714,1466
201.042714,1466
201.042714,1466
201.042715,1466
201.042715,1466
201.042715,1466
201.042715,1466
201.042716,1466
201.042716,1466
201.042717,1466
201.042717,1466
201.042718,1466
201.042718,1466
201.042718,1466
201.042718,1466
201.042719,1466
201.042719,1466
201.04272,1466
201.04272,1466
201.04272,1466
201.042721,1466
201.042721,1466
201.042721,1466
201.042721,1466
201.042722,1466
201.042722,1466
201.042801,54
201.04406,1466
201.044061,1466
201.044062,1466
201.044062,1466
201.044063,1466
201.044063,1466
201.044063,1466
201.044063,1466
201.044064,1466
201.044065,1466
201.044065,1466
201.044065,1466
201.044065,1466
201.044066,1466
201.044066,1466
201.044066,1466
201.044067,1466
201.044067,1466
201.044068,1466
201.044068,1466
201.044068,1466
201.044069,1466
201.044069,1466
201.044069,1466
201.04407,1466
201.04407,1466
201.044113,54
201.044987,1466
201.044988,1466
201.044988,1466
201.044989,1466
201.044989,1466
201.04499,1466
201.04499,1466
201.04499,1466
201.044991,1466
201.044991,1466
201.044992,1466
201.044992,1466
201.044992,1466
201.044993,1466
201.044993,1466
201.044993,1466
201.044993,1466
201.044994,1466
201.044994,1466
201.044995,1466
201.045068,54
201.046423,1466
201.046423,1466
201.046424,1466
201.046424,1466
201.046425,1466
201.046425,1466
201.046425,1466
201.046426,1466
201.046426,1466
201.046426,1466
201.046427,1466
201.046427,1466
201.046427,1466
201.046427,1466
201.046428,1466
201.046428,1466
201.046429,1466
201.046429,1466
201.04643,1466
201.04643,1466
201.04643,1466
201.046431,1466
201.046431,1466
201.046431,1466
201.046432,1466
201.046432,1466
201.046432,1466
201.046433,1466
201.046433,1466
201.046433,1466
201.046525,54
201.047556,1466
201.047557,1466
201.047559,1466
201.04756,1466
201.047561,1466
201.047561,1466
201.047562,1466
201.047563,1466
201.047564,1466
201.047564,1466
201.047564,1466
201.047565,1466
201.047567,1466
201.047568,1466
201.04757,1466
201.04757,1466
201.047571,1466
201.047572,1466
201.047573,1466
201.047574,1466
201.047634,54
201.04961,1466
201.04961,1466
201.049612,1466
201.049613,1466
201.049613,1466
201.049614,1466
201.049615,1466
201.049615,1466
201.049616,1466
201.049617,1466
201.049618,1466
201.049618,1466
201.049618,1466
201.049619,1466
201.04962,1466
201.049621,1466
201.049621,1466
201.049622,1466
201.049622,1466
201.049623,1466
201.049624,1466
201.049625,1466
201.049626,1466
201.049627,1466
201.049628,1466
201.049629,1466
201.049629,1466
201.04963,1466
201.04963,1466
201.049631,1466
201.049632,1466
201.049632,1466
201.049785,54
201.049983,1466
201.049984,1466
201.049985,1466
201.049985,1466
201.049985,1466
201.049986,1466
201.049986,1466
201.049987,1466
201.049987,1466
201.049987,1466
201.049988,1466
201.049988,1466
201.049988,1466
201.049989,1466
201.050054,54
201.051244,1466
201.051244,1466
201.051246,1466
201.051246,1466
201.051247,1466
201.051247,1466
201.051247,1466
201.051248,1466
201.051248,1466
201.051248,1466
201.051249,1466
201.051249,1466
201.05125,1466
201.05125,1466
201.05125,1466
201.05125,1466
201.051251,1466
201.051251,1466
201.051252,1466
201.051252,1466
201.051253,1466
201.051253,1466
201.051253,1466
201.051254,1466
201.051254,1466
201.051254,1466
201.051255,1466
201.051255,1466
201.051256,1466
201.051256,1466
201.051256,1466
201.051257,1466
201.051396,54
201.05152,1466
201.05152,1466
201.051521,1466
201.051521,1466
201.051521,1466
201.051522,1466
201.051522,1466
201.051523,1466
201.051523,1466
201.051523,1466
201.051524,1466
201.051524,1466
201.051524,1466
201.051525,1466
201.051587,54
201.053076,1466
201.053076,1466
201.053077,1466
201.053077,1466
201.053078,1466
201.053078,1466
201.053079,1466
201.053079,1466
201.05308,1466
201.05308,1466
201.05308,1466
201.053081,1466
201.053081,1466
201.053081,1466
201.053082,1466
201.053082,1466
201.053082,1466
201.053083,1466
201.053083,1466
201.053083,1466
201.053084,1466
201.053084,1466
201.053085,1466
201.053085,1466
201.053085,1466
201.053086,1466
201.053086,1466
201.053086,1466
201.053087,1466
201.053087,1466
201.053088,1466
201.053088,1466
201.05321,54
201.053325,1466
201.053325,1466
201.053327,1466
201.053327,1466
201.053327,1466
201.053328,1466
201.053328,1466
201.053329,1466
201.053329,1466
201.05333,1466
201.05333,1466
201.053331,1466
201.053331,1466
201.053332,1466
201.053364,54
201.05747,1466
201.057471,1466
201.057471,1466
201.057472,1466
201.057472,1466
201.057472,1466
201.057473,1466
201.057473,1466
201.057473,1466
201.057474,1466
201.057474,1466
201.057474,1466
201.057475,1466
201.057475,1466
201.057476,1466
201.057476,1466
201.057476,1466
201.057477,1466
201.057477,1466
201.057477,1466
201.057478,1466
201.057478,1466
201.057478,1466
201.057478,1466
201.057479,1466
201.05748,1466
201.05748,1466
201.05748,1466
201.05748,1466
201.057481,1466
201.057481,1466
201.057482,1466
201.057565,54
201.057683,1466
201.057683,1466
201.057684,1466
201.057684,1466
201.057684,1466
201.057685,1466
201.057685,1466
201.057685,1466
201.057685,1466
201.057686,1466
201.057686,1466
201.057687,1466
201.057687,1466
201.057688,1466
201.057688,1466
201.057688,1466
201.057718,54
201.058002,1466
201.058003,1466
201.058004,1466
201.058004,1438
201.058022,54
201.075059,1466
201.076066,1466
201.076067,1466
201.076068,1466
201.076068,1466
201.076068,1466
201.076069,1466
201.076069,1466
201.076069,1466
201.076069,1466
201.07607,1466
201.07607,911
201.076071,1466
201.076071,1466
201.076071,1466
201.076071,1466
201.076072,1466
201.076072,1466
201.076072,1466
201.076073,1466
201.076073,1466
201.076074,1466
201.076074,1466
201.076074,1466
201.076074,1466
201.076075,1466
201.076075,1059
201.076159,54
201.076557,1466
201.076558,1466
201.07656,1466
201.07656,1466
201.076561,1466
201.076562,1466
201.076562,603
201.076618,54
201.376772,65
201.420278,62
201.458027,55
201.463189,66
201.751611,185
201.784866,111
201.784867,78
201.784977,54
201.785159,54
201.785942,54
201.785969,54
201.793947,62
201.801888,54
201.847957,1392
201.847957,1392
201.847958,1392
201.848144,206
201.848145,239
201.848339,70
201.848414,70
201.874835,70
202.623414,55
202.644306,66
202.687618,55
202.692373,100
202.692373,85
202.692435,54
202.692591,54
202.738034,66
202.766505,55
202.770271,54
202.772895,66
202.833473,97
202.833474,97
202.874648,54
202.874666,54
202.993431,55
203.013089,66
203.027946,55
203.047002,66
203.204228,55
203.22297,66
203.343762,100
203.343763,85
203.343819,54
203.344088,54
203.345473,54
203.345534,54
203.421293,54
203.605088,100
203.605318,54
203.606578,85
203.60662,54
203.678357,54
203.72286,100
203.72286,85
203.722947,54
203.723134,54
203.802853,54
203.839097,55
203.881497,54
203.961368,55
203.979944,66
204.000916,85
204.002193,54
204.002225,54
204.059436,55
204.063949,66
204.10847,55
204.12707,66
204.161008,120
204.161068,120
204.161087,120
204.161105,120
204.192366,55
204.194283,55
204.23174,66
204.238416,54
204.258627,55
204.263197,66
204.352596,55
204.355397,55
204.361654,66
204.372864,66
204.527328,55
204.546494,66
204.901266,55
204.922111,66
204.922232,66
205.515094,55
205.517284,66
205.518223,55
205.521111,66
205.522273,55
205.527537,66
205.776544,55
205.781147,66
205.782465,55
205.786271,66
206.025969,55
206.109343,66
206.943071,54
206.943147,54
206.943832,76
206.969263,76
207.063814,54
207.064099,108
207.064595,108
207.064655,147
207.205912,54
207.205912,1466
207.206107,1466
207.206108,1466
